company_size,annual_revenue_k,website_visits_30d,email_opens_30d,demo_requests_30d,form_submissions_30d,days_since_last_contact,lead_source,industry,decision_maker_engaged,converted
59,1263.58,13,5,2,1,10,paid_search,ecommerce,False,0
31,803.59,7,5,1,2,6,paid_search,saas,True,1
29,1297.15,14,1,0,1,34,organic,healthcare,False,0
51,101.84,9,3,0,5,22,organic,saas,False,0
111,442.5,4,4,1,2,16,referral,ecommerce,False,1
51,119.71,12,4,0,1,5,organic,healthcare,False,0
200,344.35,9,2,1,1,6,organic,ecommerce,True,1
31,2480.59,10,7,1,3,57,social,saas,False,0
64,1470.32,19,4,1,3,15,paid_search,finance,False,0
41,955.55,9,3,0,2,9,paid_search,healthcare,False,0
87,410.91,8,4,0,6,10,paid_search,services,False,1
29,182.44,6,4,1,3,83,outbound,healthcare,True,1
255,594.09,9,2,1,2,35,paid_search,healthcare,True,1
14,1496.19,12,1,1,2,20,social,ecommerce,False,0
215,742.39,11,5,0,1,39,outbound,finance,False,0
59,100.92,8,3,1,2,26,social,saas,False,0
85,547.09,9,1,0,0,31,paid_search,saas,True,0
159,72.72,16,3,1,2,54,social,services,False,1
108,1101.23,13,4,0,1,13,paid_search,finance,False,0
30,246.41,9,2,1,2,9,paid_search,healthcare,False,0
88,145.02,12,6,0,1,5,referral,saas,False,1
243,1116.47,12,5,0,2,21,paid_search,saas,True,0
27,862.11,14,5,0,1,4,organic,healthcare,False,0
297,621.66,14,4,1,1,132,paid_search,finance,False,0
74,4410.34,14,3,1,0,16,organic,ecommerce,True,0
39,929.83,12,4,0,2,7,paid_search,saas,False,0
27,258.54,10,3,0,2,128,referral,saas,False,0
46,828.16,12,1,0,2,29,outbound,healthcare,False,0
11,370.16,11,2,0,1,8,organic,finance,False,0
39,1748.93,20,10,0,1,21,referral,saas,True,1
44,652.61,10,4,0,4,11,paid_search,saas,False,0
23,720.48,6,3,0,3,18,organic,ecommerce,True,1
99,116.47,17,4,0,3,24,organic,saas,False,0
46,523.93,17,3,2,0,47,organic,healthcare,True,0
33,465.79,11,3,1,1,27,organic,saas,False,0
42,176.94,20,1,0,0,28,paid_search,healthcare,False,0
73,394.85,10,5,1,0,56,paid_search,finance,False,0
58,761.85,11,2,0,1,39,referral,services,False,0
31,490.61,13,5,0,0,36,organic,services,False,0
60,120.05,10,8,0,1,8,organic,ecommerce,False,0
52,374.95,12,1,1,2,12,organic,saas,False,0
22,308.58,14,1,0,2,13,referral,ecommerce,False,0
43,597.95,12,1,0,0,5,paid_search,finance,True,0
87,536.75,5,4,0,0,15,referral,saas,False,1
86,326.49,15,5,2,2,1,organic,ecommerce,False,1
45,313.98,13,4,0,0,1,organic,ecommerce,False,1
94,527.01,9,3,0,0,3,outbound,saas,False,0
25,1290.75,11,2,2,2,45,organic,finance,False,0
26,651.09,19,4,0,2,9,organic,finance,False,0
45,2044.83,11,3,0,3,3,organic,healthcare,False,1
181,1530.26,11,3,0,4,3,outbound,services,False,0
62,2201.03,10,1,0,0,100,referral,saas,False,0
44,1936.48,11,2,1,1,26,referral,saas,False,1
188,2351.83,18,2,0,1,15,outbound,ecommerce,False,0
43,155.53,6,5,1,0,7,organic,finance,False,0
326,941.45,14,4,1,0,27,outbound,healthcare,False,0
36,1666.23,12,1,0,3,8,organic,saas,False,0
24,1996.25,8,4,0,2,32,referral,services,False,0
48,227.99,11,5,1,0,14,paid_search,ecommerce,False,0
45,950.87,12,4,1,1,25,paid_search,ecommerce,False,0
29,531.23,13,1,1,3,25,outbound,healthcare,False,0
438,3124.6,13,4,1,0,12,organic,services,False,0
70,123.06,13,3,0,1,24,outbound,finance,False,0
79,228.31,14,5,0,0,9,paid_search,services,False,0
38,80.59,13,9,0,4,37,referral,saas,True,1
34,569.42,11,3,0,1,7,outbound,healthcare,True,0
124,4740.23,17,7,2,2,7,organic,services,True,0
14,471.38,11,5,0,1,115,outbound,healthcare,False,0
22,545.13,11,2,0,0,10,referral,ecommerce,False,0
45,854.26,12,3,1,0,6,social,services,True,0
161,438.65,16,5,0,0,9,organic,saas,False,0
40,710.54,13,4,0,1,49,referral,ecommerce,False,0
76,729.39,10,4,0,1,10,social,services,False,0
56,211.55,12,5,0,1,54,paid_search,services,False,0
154,448.52,7,3,0,1,21,organic,services,False,0
15,1034.77,11,2,3,1,86,organic,services,True,1
98,1247.1,13,7,1,1,19,outbound,saas,False,0
47,1805.34,8,2,0,4,59,organic,services,False,0
114,689.13,15,6,1,3,40,social,ecommerce,False,1
28,703.3,8,4,0,1,3,outbound,finance,False,0
56,1043.34,9,7,1,0,6,organic,ecommerce,False,1
50,271.84,16,2,0,0,4,organic,services,False,0
24,260.92,8,4,0,2,9,social,healthcare,False,0
20,434.94,14,6,1,1,180,organic,services,False,0
34,137.69,13,1,0,1,37,referral,saas,False,1
61,740.19,11,6,0,0,20,social,saas,False,0
30,1406.81,10,2,0,1,25,referral,ecommerce,True,0
42,242.25,6,1,0,1,10,paid_search,saas,False,1
12,761.39,7,6,2,0,32,social,finance,True,1
41,262.66,10,3,0,0,10,referral,ecommerce,True,0
124,178.29,7,4,2,2,12,organic,healthcare,True,1
96,3848.97,9,6,0,1,34,referral,saas,False,0
51,180.87,10,1,1,0,8,outbound,saas,True,0
66,137.1,8,5,0,3,6,social,healthcare,False,0
28,610.77,19,2,1,1,43,referral,ecommerce,False,1
200,644.53,14,2,2,1,32,paid_search,saas,False,0
285,960.29,13,3,0,3,17,organic,saas,False,0
62,3645.42,8,6,1,0,23,organic,saas,True,1
434,226.53,14,6,0,0,8,organic,healthcare,False,0
32,276.32,12,8,1,0,1,outbound,saas,False,0
20,2462.19,16,6,0,1,63,organic,ecommerce,False,0
31,1260.32,5,5,2,1,3,outbound,finance,False,0
46,1096.72,9,3,0,3,39,organic,healthcare,False,0
347,273.18,14,3,0,5,142,paid_search,healthcare,False,0
44,1519.12,14,5,0,1,37,paid_search,ecommerce,True,0
27,1100.13,14,6,0,1,15,paid_search,services,False,0
27,595.58,8,4,0,1,13,social,ecommerce,False,0
136,274.53,14,4,0,1,118,outbound,ecommerce,False,0
121,548.23,18,5,0,1,57,outbound,services,False,0
37,2561.86,13,3,0,1,4,organic,finance,True,1
12,165.01,16,5,0,1,1,social,healthcare,False,0
22,221.45,9,3,1,0,26,organic,services,False,0
216,263.01,12,4,1,0,14,outbound,saas,True,0
95,326.74,12,2,0,1,23,referral,services,False,1
58,485.06,11,3,0,2,16,paid_search,finance,False,0
243,1285.07,7,2,1,3,10,organic,ecommerce,True,1
262,781.66,13,1,0,0,19,organic,ecommerce,False,0
53,523.66,17,2,0,2,3,organic,saas,False,1
54,650.01,8,4,0,0,23,outbound,services,False,0
34,919.65,13,4,2,1,2,social,saas,False,0
43,91.68,9,2,0,1,59,outbound,ecommerce,False,0
17,1438.83,17,4,0,1,28,organic,finance,True,0
17,215.63,11,4,1,2,78,referral,finance,True,0
14,316.24,11,4,0,0,44,paid_search,saas,False,0
130,692.59,7,3,0,0,18,referral,services,True,1
16,456.96,14,3,1,1,99,paid_search,healthcare,False,0
260,801.86,9,8,0,1,3,paid_search,services,False,0
30,567.83,14,8,0,1,36,referral,saas,True,1
219,368.95,11,6,1,0,5,organic,saas,False,0
41,2272.78,4,3,1,1,0,paid_search,healthcare,True,1
16,1000.31,10,4,0,0,42,social,saas,False,0
152,666.55,21,2,1,1,10,organic,healthcare,True,0
168,984.88,12,8,1,2,30,outbound,saas,False,0
26,243.39,12,2,0,0,7,referral,finance,False,0
42,4336.28,13,6,0,1,35,outbound,services,False,0
26,166.06,9,5,1,0,41,social,services,False,0
50,551.79,15,5,1,1,8,social,services,False,0
60,370.03,19,3,1,1,25,social,services,False,0
41,356.23,9,4,0,3,36,outbound,ecommerce,False,1
13,312.86,12,2,0,3,13,referral,ecommerce,False,0
34,227.76,15,8,1,1,54,paid_search,services,True,1
96,1617.02,11,3,0,2,49,organic,services,False,0
46,147.72,11,7,1,4,18,referral,services,False,0
42,1317.6,12,7,2,0,66,organic,finance,False,0
26,942.5,12,4,0,1,57,organic,saas,True,0
34,336.67,18,7,0,1,21,organic,services,False,0
169,839.33,8,7,2,1,12,referral,services,False,0
22,420.78,11,4,0,0,22,organic,finance,False,0
97,163.86,13,2,0,3,31,referral,services,False,0
57,165.6,8,2,0,0,17,social,healthcare,False,0
66,949.03,9,5,0,1,0,outbound,services,False,0
30,901.06,9,2,1,2,4,paid_search,saas,True,1
41,627.67,16,7,0,0,138,referral,services,False,0
54,333.11,7,1,0,2,39,referral,saas,False,0
36,407.31,6,5,1,1,1,referral,ecommerce,False,0
71,355.83,15,8,1,1,11,social,saas,True,1
79,85.89,9,4,1,1,81,organic,healthcare,True,0
310,523.88,13,5,1,2,24,outbound,saas,False,0
68,830.85,15,6,0,1,62,organic,services,False,0
12,527.22,9,8,1,1,113,outbound,healthcare,False,0
138,2890.4,11,4,0,0,13,referral,services,True,0
46,180.45,7,3,1,0,40,organic,ecommerce,False,0
273,254.4,14,4,2,0,27,social,saas,True,0
177,562.85,12,4,0,1,9,organic,finance,True,1
36,628.77,9,1,0,0,59,social,finance,False,0
97,73.61,12,5,0,0,10,referral,healthcare,False,0
34,900.27,21,7,1,3,19,organic,services,True,0
55,631.64,11,5,0,1,13,organic,services,False,0
94,59.18,9,1,1,0,25,social,healthcare,False,0
133,438.47,11,10,1,1,58,paid_search,services,False,0
112,219.52,6,4,1,2,17,outbound,finance,True,0
58,313.15,13,6,0,3,66,social,finance,False,0
398,129.27,11,4,0,1,10,social,ecommerce,False,1
41,747.09,9,4,1,3,6,paid_search,saas,False,1
15,2869.17,11,2,0,2,4,social,saas,False,0
18,642.28,14,3,2,4,52,outbound,finance,True,1
178,56.86,14,4,1,3,22,organic,finance,False,0
51,655.63,14,11,1,0,8,paid_search,ecommerce,True,0
62,405.6,11,3,2,1,40,organic,healthcare,False,1
35,163.86,12,7,0,0,28,paid_search,saas,True,0
38,701.78,15,3,2,0,3,social,ecommerce,True,1
29,1187.69,14,3,0,0,13,referral,services,False,0
80,252.52,17,5,2,2,8,referral,ecommerce,False,1
51,95.23,21,5,0,2,41,paid_search,saas,True,1
77,65.91,12,4,0,1,4,organic,healthcare,False,0
72,253.23,14,3,1,1,11,paid_search,ecommerce,True,0
39,421.79,10,7,0,0,40,outbound,finance,False,0
17,294.12,10,7,0,2,30,referral,services,False,1
16,248.82,11,1,0,0,30,paid_search,healthcare,False,0
615,869.48,14,5,0,0,2,social,healthcare,False,0
178,782.76,17,6,1,0,12,organic,ecommerce,False,0
160,601.6,11,6,0,0,27,paid_search,healthcare,True,1
32,1114.86,13,2,0,0,13,organic,ecommerce,False,0
55,255.62,14,1,1,1,40,outbound,saas,False,0
28,164.92,7,2,1,1,10,social,services,False,0
19,292.27,18,0,0,0,13,referral,ecommerce,True,0
34,272.79,11,7,1,0,5,organic,healthcare,False,0
158,63.35,10,2,0,1,6,organic,saas,False,0
107,285.55,16,6,0,0,41,referral,services,True,0
25,1487.5,20,5,1,3,14,paid_search,saas,False,0
42,1097.57,8,5,0,1,11,outbound,ecommerce,False,0
99,833.13,9,4,0,0,14,social,services,True,1
35,562.07,11,5,1,3,61,paid_search,ecommerce,False,0
58,2098.33,15,5,0,2,3,social,services,False,0
75,170.69,17,6,0,0,0,outbound,saas,True,0
75,187.76,9,8,0,2,17,paid_search,finance,False,0
67,1516.7,8,5,1,2,8,referral,services,False,0
32,506.54,16,2,0,0,6,outbound,healthcare,False,0
35,251.85,9,4,3,1,4,organic,finance,False,0
22,855.7,8,7,0,1,1,outbound,ecommerce,False,0
16,317.84,6,4,1,0,3,organic,finance,True,1
50,213.25,13,2,0,0,17,referral,services,False,0
105,207.4,10,2,1,2,19,social,finance,True,0
18,679.63,14,2,2,1,45,referral,services,True,0
68,605.36,12,2,2,1,48,referral,healthcare,False,0
102,2245.64,9,3,1,0,36,referral,healthcare,False,0
13,368.67,10,6,0,1,19,organic,ecommerce,True,1
44,362.44,14,3,1,2,1,organic,finance,False,0
204,2078.98,4,6,0,0,57,paid_search,services,False,0
85,1320.34,14,3,0,0,7,referral,healthcare,False,0
12,569.58,12,4,0,1,11,paid_search,saas,True,0
92,103.44,8,3,2,0,39,organic,healthcare,True,0
30,218.8,18,3,0,0,10,outbound,finance,False,0
95,171.73,13,3,1,0,8,paid_search,services,False,0
31,511.04,10,3,0,0,32,paid_search,saas,False,0
52,296.38,13,5,0,2,11,paid_search,saas,False,1
36,2447.7,10,3,0,0,4,organic,ecommerce,False,0
55,102.37,9,3,1,1,6,social,saas,False,0
35,154.26,18,3,1,0,45,paid_search,services,False,0
46,629.31,12,3,0,1,53,organic,ecommerce,True,1
21,830.01,10,6,0,1,89,outbound,healthcare,False,0
81,37.07,14,3,0,0,8,outbound,saas,True,1
63,86.89,13,10,1,2,23,social,ecommerce,False,0
15,378.57,21,2,2,0,12,outbound,services,False,0
121,1912.26,9,6,1,3,17,outbound,healthcare,False,0
47,3254.39,19,2,0,2,34,paid_search,saas,True,1
62,325.55,15,5,0,0,31,referral,saas,False,0
101,415.45,11,6,1,1,1,referral,services,False,1
71,213.39,14,6,2,0,10,paid_search,services,False,0
139,928.16,11,3,0,5,14,organic,saas,False,0
43,2272.26,6,5,0,1,33,organic,healthcare,False,0
125,1730.25,8,3,0,0,8,social,saas,True,0
60,478.66,10,6,0,2,35,social,healthcare,False,0
82,213.04,12,6,0,0,1,social,saas,False,0
75,496.8,12,4,0,1,34,paid_search,services,True,0
147,1960.17,8,3,2,2,5,organic,services,True,1
97,330.13,13,5,1,2,47,paid_search,saas,False,0
38,80.2,10,6,0,1,4,referral,ecommerce,True,1
33,343.78,9,6,1,1,2,outbound,saas,False,1
52,372.77,17,2,1,4,37,outbound,ecommerce,True,0
30,79.73,13,6,0,3,24,outbound,saas,False,0
24,621.44,14,1,2,0,19,outbound,ecommerce,True,0
10,817.3,11,5,0,2,16,outbound,services,True,0
16,3164.95,12,6,0,0,45,paid_search,saas,False,0
267,130.01,14,5,0,1,14,organic,services,True,0
32,1023.03,10,6,1,2,8,organic,saas,False,0
250,1295.74,13,4,4,2,72,paid_search,healthcare,True,1
75,828.5,13,4,0,1,10,paid_search,ecommerce,False,0
52,180.04,10,2,1,1,17,organic,services,True,0
16,169.88,7,6,1,0,7,outbound,saas,False,0
55,543.05,14,3,0,1,6,organic,saas,True,1
248,539.25,17,1,1,2,10,outbound,finance,True,0
190,281.62,14,3,0,1,71,social,finance,True,0
68,1792.98,14,6,0,0,25,referral,finance,False,0
22,330.05,14,4,1,0,61,social,saas,True,0
25,74.17,14,4,0,2,10,paid_search,ecommerce,False,0
28,393.84,15,3,1,1,12,referral,services,False,0
152,796.54,15,7,0,1,33,organic,healthcare,True,0
201,693.65,14,1,1,2,13,outbound,healthcare,False,0
64,688.3,7,1,0,1,11,paid_search,ecommerce,True,0
43,2195.11,13,4,1,2,15,paid_search,ecommerce,True,1
188,161.61,14,1,2,3,60,social,services,False,1
25,322.56,13,1,0,2,40,social,finance,True,0
57,2310.12,17,8,2,2,82,paid_search,saas,False,1
79,68.9,8,0,0,0,30,referral,services,False,0
27,466.99,12,6,0,0,6,organic,healthcare,False,0
33,1683.99,15,5,0,0,18,social,ecommerce,False,0
31,1659.08,9,3,0,0,44,paid_search,ecommerce,False,0
170,953.48,7,1,0,1,66,paid_search,finance,False,0
253,977.93,14,6,0,2,19,organic,ecommerce,True,1
60,173.99,8,1,0,0,52,paid_search,healthcare,True,0
44,1945.31,12,0,0,1,8,paid_search,finance,False,0
34,148.4,10,1,0,0,5,paid_search,saas,True,0
55,157.53,8,5,1,4,24,organic,services,True,1
35,726.24,7,2,0,1,53,organic,ecommerce,False,0
51,300.96,16,1,1,0,21,referral,ecommerce,True,0
76,605.89,17,4,1,0,8,organic,finance,False,0
39,758.06,12,6,0,1,3,social,healthcare,False,1
47,2916.41,10,3,0,1,55,outbound,ecommerce,False,0
47,760.31,11,1,0,1,32,paid_search,healthcare,False,0
42,265.46,11,2,2,3,65,outbound,services,False,0
38,969.22,9,3,0,1,20,organic,services,False,0
100,214.49,10,3,1,0,12,organic,services,False,0
13,1228.02,19,1,1,0,34,social,ecommerce,False,0
192,525.65,15,7,0,0,15,social,ecommerce,True,1
61,735.5,10,4,0,1,18,outbound,healthcare,False,0
89,83.04,13,2,1,2,30,organic,saas,False,0
98,51.9,10,2,1,0,15,social,finance,False,0
31,109.79,10,2,0,1,1,paid_search,ecommerce,False,0
26,2823.61,12,3,1,1,1,paid_search,ecommerce,False,0
24,156.31,6,6,0,2,48,organic,ecommerce,False,0
45,1024.86,14,6,1,0,27,outbound,ecommerce,False,0
96,259.33,14,1,0,1,9,organic,ecommerce,True,0
34,387.6,9,5,0,1,54,outbound,healthcare,False,0
89,471.2,13,4,0,1,3,referral,healthcare,True,1
8,2549.82,12,7,0,1,24,social,ecommerce,False,0
40,884.04,11,7,0,1,6,social,saas,False,0
139,724.18,20,4,1,1,15,outbound,services,False,0
48,1802.08,9,6,0,3,45,organic,saas,False,1
28,261.6,6,2,0,1,6,organic,healthcare,False,0
32,1434.17,10,0,0,2,2,referral,healthcare,False,0
5,1213.55,17,11,0,3,4,paid_search,healthcare,False,1
24,1199.79,10,6,1,2,50,organic,services,False,0
127,421.99,16,0,0,0,1,organic,healthcare,True,0
34,318.2,10,4,1,0,35,paid_search,services,False,1
38,206.47,7,5,1,0,43,organic,services,False,0
8,219.82,12,7,1,1,20,organic,saas,False,0
15,196.96,16,2,1,1,19,outbound,saas,True,1
141,711.12,8,1,0,1,29,paid_search,ecommerce,False,0
89,392.16,15,4,0,2,1,outbound,ecommerce,False,0
19,758.54,8,8,0,1,4,outbound,healthcare,False,0
33,802.62,14,3,0,2,31,organic,saas,True,1
53,170.76,12,3,0,3,45,social,saas,False,0
21,165.71,13,3,0,1,8,referral,ecommerce,False,1
11,392.03,11,2,0,2,2,social,finance,True,1
48,226.98,13,2,1,2,46,organic,finance,False,0
86,204.3,11,4,1,4,19,organic,services,False,0
88,2685.67,10,3,0,0,92,organic,saas,False,0
110,106.34,13,3,1,2,9,referral,ecommerce,False,1
16,3725.9,12,2,1,3,1,outbound,services,False,0
57,657.78,17,4,0,0,0,social,finance,True,0
44,1321.12,8,3,1,1,14,social,healthcare,False,0
51,1174.19,15,2,1,1,31,outbound,healthcare,False,0
46,913.2,14,4,0,1,64,social,saas,False,0
32,2596.27,13,3,1,1,4,organic,services,False,1
5,166.93,12,5,0,1,65,outbound,healthcare,False,0
138,421.42,14,1,0,1,7,paid_search,healthcare,False,0
71,210.01,10,3,0,0,7,organic,healthcare,False,0
17,90.37,11,3,0,4,10,referral,ecommerce,False,0
80,254.36,12,2,0,1,13,outbound,ecommerce,False,0
38,3205.26,13,6,1,0,45,paid_search,finance,True,0
39,414.28,9,4,0,1,33,referral,healthcare,False,0
30,3581.42,12,4,1,1,44,organic,saas,False,0
84,3967.24,12,7,0,0,86,organic,ecommerce,False,0
29,9849.05,6,3,2,1,45,organic,services,False,0
23,3312.61,11,2,1,0,91,social,ecommerce,False,0
135,5208.94,8,4,1,0,59,outbound,ecommerce,True,0
47,682.09,16,5,2,2,3,organic,healthcare,False,0
49,619.14,18,6,1,3,42,paid_search,services,False,1
95,661.72,11,3,0,2,76,organic,finance,True,0
32,492.78,12,1,0,2,28,organic,services,True,0
38,572.3,11,4,0,2,10,referral,saas,True,1
70,1045.43,9,2,0,1,18,social,services,True,1
16,309.26,9,3,0,0,50,referral,services,False,0
65,124.26,10,9,0,1,41,paid_search,healthcare,True,0
30,708.83,18,5,0,0,10,referral,healthcare,False,0
108,246.46,7,8,0,0,25,organic,saas,False,1
85,273.34,14,12,2,0,8,organic,ecommerce,False,0
76,427.2,8,4,2,1,4,outbound,saas,False,0
15,339.63,12,4,0,0,13,social,saas,False,0
50,1495.24,11,3,1,0,14,outbound,services,False,1
21,417.07,17,3,2,1,2,outbound,ecommerce,True,0
53,1572.54,8,4,1,1,40,referral,healthcare,False,0
9,605.48,15,1,1,4,20,outbound,ecommerce,False,0
16,451.0,17,1,0,1,4,paid_search,ecommerce,False,0
141,577.22,18,4,2,2,2,organic,ecommerce,False,1
73,135.42,17,2,0,4,107,organic,ecommerce,False,0
41,690.96,13,5,0,1,16,organic,healthcare,False,0
26,1151.92,14,8,2,1,13,organic,services,False,0
23,1327.23,11,5,0,0,6,paid_search,ecommerce,False,0
64,127.46,9,3,0,2,26,social,services,False,0
41,107.88,7,3,0,1,38,social,finance,True,0
188,288.06,12,8,0,0,5,referral,healthcare,False,1
47,1967.78,12,3,1,0,20,organic,saas,False,0
57,614.6,22,4,0,0,1,social,saas,False,0
18,227.08,13,2,0,1,25,paid_search,services,False,0
41,115.25,16,8,1,1,19,organic,healthcare,True,1
63,248.64,6,2,0,2,4,paid_search,ecommerce,False,0
41,232.4,14,4,0,1,4,paid_search,services,True,0
37,1255.91,11,4,1,2,64,paid_search,ecommerce,True,0
71,1356.34,14,1,2,0,18,outbound,finance,False,0
183,172.45,7,5,2,2,31,social,ecommerce,True,0
61,1046.46,11,6,0,2,23,social,services,False,0
136,944.6,7,2,0,2,37,organic,ecommerce,False,0
90,151.46,11,3,1,3,35,outbound,saas,True,0
130,453.13,9,5,3,2,33,social,finance,False,0
34,692.85,15,3,2,2,26,organic,saas,False,0
46,580.12,9,4,0,0,57,referral,services,False,0
46,89.07,9,4,0,2,68,referral,finance,False,0
85,561.82,13,3,0,3,6,paid_search,saas,True,0
103,931.01,15,9,0,1,61,organic,saas,False,0
60,2391.3,9,6,2,2,22,referral,services,True,1
110,252.45,14,2,1,4,11,organic,healthcare,True,0
35,285.59,11,7,0,4,21,organic,services,False,1
111,399.87,7,7,2,0,9,organic,saas,False,1
123,659.32,15,2,0,0,43,outbound,services,False,0
94,542.95,6,7,0,0,20,paid_search,healthcare,True,0
61,901.72,6,4,0,2,17,paid_search,finance,True,0
97,159.94,15,4,2,2,17,paid_search,ecommerce,False,1
27,732.79,11,2,1,0,109,outbound,saas,False,0
64,234.58,16,5,0,1,69,referral,services,False,0
69,426.95,12,9,2,1,0,outbound,services,False,0
19,2718.98,6,5,0,1,9,paid_search,ecommerce,False,0
80,121.72,14,4,1,1,4,organic,services,False,0
20,372.61,19,7,0,2,15,referral,saas,False,0
39,137.74,16,8,0,1,9,paid_search,saas,False,0
56,574.25,10,4,1,0,10,outbound,saas,False,0
30,1405.62,11,5,1,4,55,outbound,ecommerce,False,0
58,583.86,16,2,0,0,40,referral,saas,False,1
58,438.47,13,5,0,1,24,outbound,ecommerce,True,0
28,1860.13,13,5,0,0,33,referral,saas,False,0
86,685.74,9,1,2,2,30,paid_search,finance,False,1
30,1118.3,6,7,1,0,27,referral,services,False,0
340,1007.53,14,5,0,1,44,organic,finance,False,0
50,27.76,17,3,0,0,11,outbound,saas,False,0
21,456.38,11,4,0,2,17,organic,finance,False,1
25,167.66,12,4,0,1,45,paid_search,saas,False,0
137,215.01,11,10,0,0,75,referral,finance,False,0
39,2152.93,14,7,0,0,2,organic,healthcare,True,1
18,338.73,10,5,0,1,6,organic,ecommerce,False,1
108,3270.07,5,2,0,2,14,social,saas,False,0
39,120.58,11,7,0,0,7,organic,services,False,0
92,166.72,12,5,0,0,31,referral,services,False,1
115,1056.11,12,1,0,1,0,paid_search,finance,False,0
68,350.24,12,1,0,1,1,organic,services,False,0
371,670.03,10,5,2,1,14,organic,services,False,1
14,440.4,10,1,0,1,3,social,saas,True,1
28,427.27,8,5,0,3,15,outbound,finance,False,0
44,363.49,5,4,0,1,49,organic,ecommerce,True,0
333,589.63,13,4,0,0,61,outbound,healthcare,True,1
230,936.02,10,1,0,2,97,referral,saas,False,0
153,2476.06,11,9,0,2,59,referral,services,False,0
29,402.42,18,1,0,0,32,social,finance,False,0
32,332.41,12,6,1,2,10,social,ecommerce,True,1
28,292.23,5,3,0,0,84,outbound,ecommerce,True,0
29,2142.62,17,3,1,2,21,referral,ecommerce,False,0
180,982.72,14,2,0,0,14,referral,finance,False,0
45,73.77,8,4,0,0,16,paid_search,services,True,0
50,70.59,4,5,2,1,109,organic,ecommerce,False,0
101,214.85,16,3,1,0,14,social,healthcare,True,0
14,620.26,11,3,0,0,9,organic,healthcare,False,0
57,476.53,11,7,0,1,8,paid_search,ecommerce,False,0
23,824.5,14,5,1,2,53,organic,healthcare,False,0
43,413.46,9,3,0,1,47,organic,saas,False,0
34,1993.04,11,5,0,1,6,referral,saas,False,0
33,1066.47,17,5,0,2,54,referral,ecommerce,True,1
65,532.5,21,5,0,2,1,paid_search,services,False,1
65,1548.96,6,4,1,2,56,organic,ecommerce,False,0
46,94.74,16,4,0,0,10,paid_search,saas,False,0
73,452.56,16,3,0,2,52,paid_search,finance,False,0
27,565.39,13,4,0,0,56,social,services,False,0
94,899.68,16,6,0,0,49,referral,ecommerce,False,0
